experience_id,profile_id,job_title,client_sector,start_date,end_date,duration_months,experience_skills,experience_summary
365,105,Architecte Cloud Junior,Assurance,2020-02-26,2021-05-26,15,AWS | C# | NLP,"Intervention comme architecte cloud junior pour un client du secteur assurance, avec delivery sur C#, AWS, NLP."
366,105,Cloud Engineer Confirmed,Telecom,2021-06-13,2023-01-13,19,AWS | Azure | C# | Kubernetes | NLP,"Intervention comme cloud engineer confirmed pour un client du secteur telecom, avec delivery sur C#, Azure, NLP, AWS."
367,105,Platform Engineer Confirmed,Assurance,2023-01-28,2026-03-28,38,AWS | Kubernetes | NLP | Terraform,"Intervention comme platform engineer confirmed pour un client du secteur assurance, avec delivery sur NLP, Terraform, Kubernetes, AWS."
368,106,Architecte Cloud Junior,Industrie,2022-11-15,2024-01-15,14,Azure | Kubernetes | Python | Terraform,"Intervention comme architecte cloud junior pour un client du secteur industrie, avec delivery sur Python, Terraform, Azure, Kubernetes."
369,106,Platform Engineer Junior,Industrie,2024-02-15,2024-09-15,7,AWS | DevOps | Docker | Kubernetes | MLOps | SOC,"Intervention comme platform engineer junior pour un client du secteur industrie, avec delivery sur SOC, DevOps, AWS, Docker."
370,106,Architecte Cloud Junior,Industrie,2024-10-29,2026-01-29,15,AWS | DevOps | GCP | Terraform,"Intervention comme architecte cloud junior pour un client du secteur industrie, avec delivery sur AWS, GCP, Terraform, DevOps."
371,107,Consultant Salesforce Confirmed,Industrie,2016-01-01,2020-05-01,52,Airflow | C# | DevOps,"Intervention comme consultant salesforce confirmed pour un client du secteur industrie, avec delivery sur DevOps, C#, Airflow."
372,107,Expert CRM Confirmed,Telecom,2020-06-04,2022-10-04,28,Airflow | C# | Power BI | SQL | Salesforce,"Intervention comme expert crm confirmed pour un client du secteur telecom, avec delivery sur Salesforce, Power BI, C#, SQL."
373,107,Expert CRM Senior,Telecom,2022-10-26,2026-02-26,40,C# | DevOps | Power BI | SQL,"Intervention comme expert crm senior pour un client du secteur telecom, avec delivery sur Power BI, SQL, DevOps, C#."
374,108,DevOps Engineer Confirmed,Assurance,2007-09-26,2010-11-26,38,AWS | DevOps | MLOps | NLP | React,"Intervention comme devops engineer confirmed pour un client du secteur assurance, avec delivery sur React, NLP, DevOps, AWS."
375,108,DevOps Engineer Senior,Assurance,2011-01-02,2021-11-02,130,AWS | Kubernetes | MLOps | NLP,"Intervention comme devops engineer senior pour un client du secteur assurance, avec delivery sur NLP, MLOps, AWS, Kubernetes."
376,108,DevOps Engineer Expert,Assurance,2021-11-18,2025-11-18,48,AWS | Kubernetes | MLOps | NLP | Python | React,"Intervention comme devops engineer expert pour un client du secteur assurance, avec delivery sur AWS, NLP, Kubernetes, React."
377,109,Expert CRM Junior,Telecom,2020-12-13,2022-08-13,20,Airflow | DevOps | Power BI | SQL | Salesforce | Terraform,"Intervention comme expert crm junior pour un client du secteur telecom, avec delivery sur Salesforce, SQL, Terraform, DevOps."
378,109,Consultant Salesforce Confirmed,Assurance,2022-08-26,2025-12-26,40,Python | Salesforce | Terraform,"Intervention comme consultant salesforce confirmed pour un client du secteur assurance, avec delivery sur Terraform, Python, Salesforce."
379,110,Platform DevOps Junior,Sante,2021-02-19,2021-12-19,10,Azure | DevOps | Java | Kubernetes | Terraform,"Intervention comme platform devops junior pour un client du secteur sante, avec delivery sur Java, Azure, Terraform, Kubernetes."
380,110,SRE Confirmed,Sante,2022-01-14,2024-02-14,25,AWS | DevOps | Docker | GCP | Java | Python,"Intervention comme sre confirmed pour un client du secteur sante, avec delivery sur Docker, GCP, Python, DevOps."
381,110,DevOps Engineer Confirmed,Public,2024-02-29,2026-03-31,25,GCP | Java | Kubernetes | Python | Terraform,"Intervention comme devops engineer confirmed pour un client du secteur public, avec delivery sur Terraform, GCP, Kubernetes, Java."
382,111,SRE Junior,Banque,2022-09-18,2023-03-18,6,AWS | GCP | Kubernetes | React | Terraform,"Intervention comme sre junior pour un client du secteur banque, avec delivery sur AWS, Terraform, Kubernetes, React."
383,111,SRE Junior,Sante,2023-04-22,2023-11-22,7,AWS | IAM | Java,"Intervention comme sre junior pour un client du secteur sante, avec delivery sur Java, IAM, AWS."
384,111,DevOps Engineer Confirmed,Banque,2023-12-03,2024-06-03,6,AWS | GCP | Java | Kubernetes | Python,"Intervention comme devops engineer confirmed pour un client du secteur banque, avec delivery sur Python, GCP, Kubernetes, Java."
385,111,SRE Confirmed,Banque,2024-06-16,2025-06-16,12,AWS | GCP | IAM,"Intervention comme sre confirmed pour un client du secteur banque, avec delivery sur AWS, IAM, GCP."
386,111,Platform DevOps Confirmed,Banque,2025-06-27,2026-03-27,9,AWS | GCP | Java | Kubernetes | Python | Terraform,"Intervention comme platform devops confirmed pour un client du secteur banque, avec delivery sur Python, AWS, Kubernetes, Java."
387,112,Consultant Salesforce Junior,Assurance,2022-02-06,2023-09-06,19,C# | Java | Python | SQL | Salesforce | dbt,"Intervention comme consultant salesforce junior pour un client du secteur assurance, avec delivery sur SQL, Python, C#, dbt."
388,112,CRM Analyst Confirmed,Assurance,2023-09-29,2025-05-29,20,C# | Java | Python,"Intervention comme crm analyst confirmed pour un client du secteur assurance, avec delivery sur Java, C#, Python."
389,112,CRM Solution Engineer Confirmed,Assurance,2025-06-28,2026-03-28,9,C# | Java | Python | Salesforce,"Intervention comme crm solution engineer confirmed pour un client du secteur assurance, avec delivery sur Salesforce, Python, C#, Java."
390,113,Consultant Cloud Confirmed,Industrie,2010-12-30,2021-04-30,124,DevOps | Docker | GCP | Kubernetes | Terraform | dbt,"Intervention comme consultant cloud confirmed pour un client du secteur industrie, avec delivery sur Terraform, Docker, dbt, GCP."
391,113,Consultant Cloud Senior,Industrie,2021-06-13,2023-10-13,28,DevOps | Docker | GCP | dbt,"Intervention comme consultant cloud senior pour un client du secteur industrie, avec delivery sur DevOps, GCP, dbt, Docker."
392,113,Cloud Engineer Expert,Industrie,2023-10-27,2026-02-27,28,DevOps | GCP | Kubernetes | dbt,"Intervention comme cloud engineer expert pour un client du secteur industrie, avec delivery sur dbt, GCP, Kubernetes, DevOps."
393,114,Platform DevOps Junior,Public,2023-01-02,2023-09-02,8,AWS | Docker | GCP | Kubernetes | Python | Terraform,"Intervention comme platform devops junior pour un client du secteur public, avec delivery sur Python, GCP, Kubernetes, AWS."
394,114,Lead DevOps Junior,Sante,2023-09-20,2024-10-20,13,AWS | GCP | Kubernetes | MLOps | Python | Terraform,"Intervention comme lead devops junior pour un client du secteur sante, avec delivery sur Kubernetes, MLOps, Python, AWS."
395,114,Platform DevOps Confirmed,Retail,2024-11-07,2025-06-07,7,MLOps | Python | Terraform,"Intervention comme platform devops confirmed pour un client du secteur retail, avec delivery sur Python, MLOps, Terraform."
396,114,Lead DevOps Confirmed,Sante,2025-07-01,2026-03-01,8,AWS | Docker | Kubernetes | MLOps | Python | Terraform,"Intervention comme lead devops confirmed pour un client du secteur sante, avec delivery sur AWS, Docker, Terraform, MLOps."
397,115,Architecte Cyber Junior,Energie,2023-02-10,2024-03-10,13,Azure | FastAPI | Python | SIEM | SQL,"Intervention comme architecte cyber junior pour un client du secteur energie, avec delivery sur Azure, SQL, SIEM, Python."
398,115,Architecte Cyber Junior,Energie,2024-04-12,2026-03-12,23,Azure | Python | SIEM | SQL,"Intervention comme architecte cyber junior pour un client du secteur energie, avec delivery sur SQL, Azure, Python, SIEM."
399,116,Analyste SOC Junior,Industrie,2022-12-28,2023-09-28,9,IAM | React | SQL,"Intervention comme analyste soc junior pour un client du secteur industrie, avec delivery sur React, SQL, IAM."
400,116,Analyste SOC Junior,Industrie,2023-10-14,2024-06-14,8,AWS | IAM | SIEM | SQL,"Intervention comme analyste soc junior pour un client du secteur industrie, avec delivery sur SQL, AWS, SIEM, IAM."
401,116,Consultant Cyber Junior,Industrie,2024-07-22,2025-01-22,6,React | SQL | Terraform,"Intervention comme consultant cyber junior pour un client du secteur industrie, avec delivery sur React, Terraform, SQL."
402,116,Analyste SOC Junior,Industrie,2025-02-12,2026-03-12,13,AWS | SIEM | SQL | dbt,"Intervention comme analyste soc junior pour un client du secteur industrie, avec delivery sur SQL, SIEM, AWS, dbt."
403,117,Data Analyst Junior,Assurance,2015-12-09,2019-07-09,43,Databricks | FastAPI | Python | Terraform,"Intervention comme data analyst junior pour un client du secteur assurance, avec delivery sur Terraform, FastAPI, Python, Databricks."
404,117,Data Analyst Confirmed,Assurance,2019-08-21,2022-01-21,29,Databricks | FastAPI | GCP | SQL | dbt,"Intervention comme data analyst confirmed pour un client du secteur assurance, avec delivery sur Databricks, GCP, dbt, SQL."
405,117,ML Engineer Senior,Assurance,2022-02-19,2024-08-19,30,FastAPI | SQL | Terraform,"Intervention comme ml engineer senior pour un client du secteur assurance, avec delivery sur FastAPI, SQL, Terraform."
406,117,Data Engineer Senior,Banque,2024-09-30,2026-03-30,18,Databricks | GCP | Power BI | Spark | Tableau | dbt,"Intervention comme data engineer senior pour un client du secteur banque, avec delivery sur Spark, GCP, Tableau, Databricks."
407,118,Platform DevOps Junior,Public,2019-10-11,2021-03-11,17,AWS | DevOps | Kubernetes | Salesforce | Terraform,"Intervention comme platform devops junior pour un client du secteur public, avec delivery sur DevOps, Kubernetes, Salesforce, Terraform."
408,118,Lead DevOps Junior,Public,2021-04-16,2022-11-16,19,AWS | Azure | DevOps | Power BI | Python | Terraform,"Intervention comme lead devops junior pour un client du secteur public, avec delivery sur Python, Terraform, Azure, Power BI."
409,118,SRE Confirmed,Public,2022-12-18,2025-06-18,30,Docker | Kubernetes | Power BI | Salesforce | Terraform,"Intervention comme sre confirmed pour un client du secteur public, avec delivery sur Terraform, Docker, Power BI, Kubernetes."
410,118,DevOps Engineer Confirmed,Public,2025-07-30,2026-01-30,6,AWS | Docker | GCP | Salesforce | Spark | Terraform,"Intervention comme devops engineer confirmed pour un client du secteur public, avec delivery sur Spark, Salesforce, AWS, Terraform."
411,119,CRM Analyst Confirmed,Telecom,2016-03-01,2021-01-01,58,Airflow | Python | SQL | Tableau,"Intervention comme crm analyst confirmed pour un client du secteur telecom, avec delivery sur Python, Airflow, Tableau, SQL."
412,119,Consultant Salesforce Senior,Telecom,2021-01-11,2026-03-11,62,Airflow | C# | Java | SQL | Tableau,"Intervention comme consultant salesforce senior pour un client du secteur telecom, avec delivery sur C#, Tableau, Java, SQL."
413,120,Consultant Cyber Junior,Industrie,2022-01-18,2022-10-18,9,AWS | DevOps | GCP | SIEM | SOC,"Intervention comme consultant cyber junior pour un client du secteur industrie, avec delivery sur AWS, SOC, DevOps, SIEM."
414,120,Expert IAM Junior,Industrie,2022-11-24,2023-10-24,11,AWS | DevOps | SOC,"Intervention comme expert iam junior pour un client du secteur industrie, avec delivery sur SOC, DevOps, AWS."
415,120,Analyste SOC Confirmed,Telecom,2023-11-13,2024-07-13,8,AWS | Azure | GCP | SIEM | Salesforce | Terraform,"Intervention comme analyste soc confirmed pour un client du secteur telecom, avec delivery sur Azure, AWS, Salesforce, SIEM."
416,120,Expert IAM Confirmed,Industrie,2024-07-28,2026-03-28,20,AWS | Azure | DevOps | SOC | SQL | Terraform,"Intervention comme expert iam confirmed pour un client du secteur industrie, avec delivery sur DevOps, SQL, Terraform, Azure."
417,121,SRE Junior,Retail,2024-01-22,2024-08-22,7,AWS | Azure | DevOps | GCP | Kubernetes | Terraform,"Intervention comme sre junior pour un client du secteur retail, avec delivery sur Terraform, AWS, Kubernetes, Azure."
418,121,DevOps Engineer Junior,Retail,2024-10-01,2025-07-01,9,Azure | GCP | Kubernetes,"Intervention comme devops engineer junior pour un client du secteur retail, avec delivery sur GCP, Kubernetes, Azure."
419,121,Lead DevOps Junior,Retail,2025-07-29,2026-03-29,8,AWS | Azure | Docker | FastAPI | GCP | Terraform,"Intervention comme lead devops junior pour un client du secteur retail, avec delivery sur AWS, GCP, Azure, Docker."
420,122,Product Analyst Junior,Industrie,2023-01-20,2024-02-20,13,C# | Docker | FastAPI | Python | Tableau,"Intervention comme product analyst junior pour un client du secteur industrie, avec delivery sur Docker, Python, FastAPI, Tableau."
421,122,Product Analyst Junior,Industrie,2024-03-14,2024-12-14,9,C# | Docker | FastAPI | IAM | React | Tableau,"Intervention comme product analyst junior pour un client du secteur industrie, avec delivery sur FastAPI, IAM, Docker, React."
422,122,Full Stack Engineer Junior,Industrie,2024-12-28,2026-02-28,14,C# | Docker | IAM | Tableau,"Intervention comme full stack engineer junior pour un client du secteur industrie, avec delivery sur IAM, C#, Docker, Tableau."
423,123,Platform DevOps Junior,Retail,2021-02-13,2024-12-13,46,DevOps | Docker | GCP | Kubernetes | Python | Spark,"Intervention comme platform devops junior pour un client du secteur retail, avec delivery sur Docker, Kubernetes, DevOps, GCP."
424,123,SRE Confirmed,Telecom,2025-01-01,2026-03-01,14,AWS | DevOps | GCP | Spark | Terraform,"Intervention comme sre confirmed pour un client du secteur telecom, avec delivery sur Spark, AWS, DevOps, Terraform."
425,124,Consultant Digital Junior,Telecom,2022-02-05,2023-06-05,16,Docker | Python | SQL | Spark,"Intervention comme consultant digital junior pour un client du secteur telecom, avec delivery sur Spark, Python, Docker, SQL."
426,124,Consultant Digital Confirmed,Public,2023-06-28,2025-05-28,23,C# | Docker | React | SQL | Salesforce,"Intervention comme consultant digital confirmed pour un client du secteur public, avec delivery sur Docker, SQL, React, Salesforce."
427,124,Full Stack Engineer Confirmed,Public,2025-06-15,2026-03-15,9,Docker | Salesforce | Spark,"Intervention comme full stack engineer confirmed pour un client du secteur public, avec delivery sur Docker, Spark, Salesforce."
428,125,ML Engineer Confirmed,Assurance,2018-12-15,2023-06-15,54,FastAPI | NLP | Power BI | Tableau | dbt,"Intervention comme ml engineer confirmed pour un client du secteur assurance, avec delivery sur Power BI, dbt, FastAPI, NLP."
429,125,Data Scientist Senior,Telecom,2023-07-27,2026-01-27,30,MLOps | NLP | Power BI | Snowflake | Tableau,"Intervention comme data scientist senior pour un client du secteur telecom, avec delivery sur MLOps, Power BI, Tableau, Snowflake."
430,126,Expert IAM Junior,Public,2018-08-27,2020-01-27,17,Databricks | FastAPI | SOC | Terraform,"Intervention comme expert iam junior pour un client du secteur public, avec delivery sur FastAPI, Databricks, Terraform, SOC."
431,126,Consultant Cyber Confirmed,Public,2020-03-03,2021-08-03,17,Databricks | SOC | Terraform,"Intervention comme consultant cyber confirmed pour un client du secteur public, avec delivery sur Terraform, Databricks, SOC."
432,126,Architecte Cyber Senior,Public,2021-09-15,2023-04-15,19,Databricks | FastAPI | SIEM | SOC | SQL | Terraform,"Intervention comme architecte cyber senior pour un client du secteur public, avec delivery sur FastAPI, Terraform, Databricks, SQL."
